start_lat,start_lon,end_lat,end_lon
10.317744006342009,47.718700129614845,10.317481923691735,47.719014374973945
10.317481923691735,47.719014374973945,10.317303450172922,47.719228503512575
10.317303450172922,47.719228503512575,10.31704734393796,47.71953143191223
10.31704734393796,47.71953143191223,10.316894529546627,47.719758582075514
10.316894529546627,47.719758582075514,10.316704153236392,47.720024403939824
10.318238859955787,47.723093494045905,10.31818757360994,47.72320655633441
10.31818757360994,47.72320655633441,10.318165976100326,47.72325431308101
10.318165976100326,47.72325431308101,10.318111669309037,47.7233745183297
10.318111669309037,47.7233745183297,10.318068144498843,47.72349396984491
10.318068144498843,47.72349396984491,10.31791701067232,47.72386200815941
10.31791701067232,47.72386200815941,10.317897056108476,47.72393790923345
10.317897056108476,47.72393790923345,10.317888933804044,47.72396481610282
10.31453673842119,47.724323322895,10.314842495897508,47.72427501031269
10.314842495897508,47.72427501031269,10.314906489734023,47.72426383947945
10.314906489734023,47.72426383947945,10.315449952794953,47.724170871033195
10.315449952794953,47.724170871033195,10.315680380030486,47.72414960353637
10.31580558359292,47.72260314782006,10.315833451828768,47.72257133577131
10.315833451828768,47.72257133577131,10.315863951546255,47.72249576400326
10.315863951546255,47.72249576400326,10.315871797616674,47.72225138248409
10.315871797616674,47.72225138248409,10.315876954194964,47.7221278728861
10.315876954194964,47.7221278728861,10.315880130969438,47.722095174268816
10.315880130969438,47.722095174268816,10.315876295999654,47.721953502155024
10.315876295999654,47.721953502155024,10.315893200088372,47.72148110124426
10.315893200088372,47.72148110124426,10.315899957699155,47.72137880818966
10.315899957699155,47.72137880818966,10.315924585475317,47.72115483923163
10.315924585475317,47.72115483923163,10.316174676954214,47.72077667044624
10.316174676954214,47.72077667044624,10.316279764423564,47.72061845247525
10.316279764423564,47.72061845247525,10.316664293013678,47.72001415390986
10.293535859900526,47.71624961049166,10.293186885934375,47.71612370524824
10.293186885934375,47.71612370524824,10.293087640714322,47.71607866480532
10.293087640714322,47.71607866480532,10.292693703884424,47.71592447166205
10.309564742595445,47.735152473180975,10.309645665193967,47.73508181645563
10.309529765337821,47.735183105055526,10.309564742595445,47.735152473180975
10.310893265995503,47.7239009877744,10.31077367974678,47.72387023165798
10.31077367974678,47.72387023165798,10.310589497335227,47.72381070033582
10.311279350310622,47.722882429242624,10.311269963495988,47.722933464315574
10.311269963495988,47.722933464315574,10.31113132096675,47.723620414411734
10.313962314119792,47.7215683736746,10.313452845809895,47.72156988780994
10.313452845809895,47.72156988780994,10.312995294687589,47.72160508739324
10.312995294687589,47.72160508739324,10.312620286459827,47.72168289047453
10.312620286459827,47.72168289047453,10.312357638151765,47.721753468673526
10.312357638151765,47.721753468673526,10.312027167608102,47.72189509499684
10.312027167608102,47.72189509499684,10.31177887980981,47.722049097643534
10.31177887980981,47.722049097643534,10.311650705315083,47.72215412813838
10.311650705315083,47.72215412813838,10.311573765946203,47.72222321130938
10.311573765946203,47.72222321130938,10.311490382062287,47.72231711216351
10.311490382062287,47.72231711216351,10.31143308795922,47.72239856767306
10.320533492261568,47.71646133523527,10.320576282082854,47.716466241469035
10.319979440679582,47.71646942012747,10.31976928197236,47.716711090667566
10.319733501460098,47.716780470794546,10.319635533068043,47.71689254116452
10.319635533068043,47.71689254116452,10.319560808140263,47.716987878059896
10.312330586515655,47.71046183009238,10.312289078521328,47.71048120035888
10.312289078521328,47.71048120035888,10.312048274995156,47.7106019162722
10.312048274995156,47.7106019162722,10.311888049223509,47.7107195508943
10.311888049223509,47.7107195508943,10.311783512427889,47.71085166501734
10.311783512427889,47.71085166501734,10.311691703788858,47.711018185321905
10.311691703788858,47.711018185321905,10.311625948903252,47.71121886952421
10.311625948903252,47.71121886952421,10.311578942116565,47.7113432174588
10.311578942116565,47.7113432174588,10.311445687053368,47.711818568030566
10.312752034944596,47.71027228272559,10.312530346270554,47.71036839674482
10.312530346270554,47.71036839674482,10.312418343914503,47.71042078581316
10.307956308880103,47.736126027556196,10.307884751274413,47.736299151513435
10.307884122858939,47.7363006883061,10.307838891356315,47.736427893197344
10.307838891356315,47.736427893197344,10.307779831805368,47.7366207598182
10.307779831805368,47.7366207598182,10.307761722119693,47.73670185664071
10.307761722119693,47.73670185664071,10.307725002043012,47.73684938952948
10.307725002043012,47.73684938952948,10.30771000643965,47.73693234039302
10.30771000643965,47.73693234039302,10.307714559930261,47.73705024994747
10.307714559930261,47.73705024994747,10.307715901618536,47.73708784555298
10.307715901618536,47.73708784555298,10.307739690268534,47.737212194275756
10.307739690268534,47.737212194275756,10.307801278153816,47.73743445837912
10.307801278153816,47.73743445837912,10.307846684500932,47.73753786569938
10.307846684500932,47.73753786569938,10.308007469114997,47.73791817048173
10.321229260094098,47.71964819383662,10.321207492851217,47.71978926087707
10.321207492851217,47.71978926087707,10.321203996528677,47.719809186390435
10.321203996528677,47.719809186390435,10.321172439592276,47.71991113551076
10.321172439592276,47.71991113551076,10.321064685688023,47.72003708642645
10.321064685688023,47.72003708642645,10.3208994260321,47.72023019339043
10.3208994260321,47.72023019339043,10.320687071984251,47.72052785734723
10.320687071984251,47.72052785734723,10.320678167440187,47.72053956706865
10.320678167440187,47.72053956706865,10.320612161064508,47.7206027718827
10.320612161064508,47.7206027718827,10.3202914314088,47.720907081103
10.3202914314088,47.720907081103,10.320286748419012,47.72091172389294
10.320286748419012,47.72091172389294,10.320148697005639,47.72102614537926
10.320148697005639,47.72102614537926,10.320021847767398,47.72113009029417
10.320021847767398,47.72113009029417,10.31976639511763,47.72129499015042
10.31976639511763,47.72129499015042,10.319743694752074,47.72130955783382
10.319743694752074,47.72130955783382,10.319178125522399,47.721697930349876
10.319178125522399,47.721697930349876,10.318765151925499,47.722083286585956
10.318765151925499,47.722083286585956,10.318640657310178,47.72223318188482
10.318640657310178,47.72223318188482,10.318550989568068,47.72236819029802
10.318550989568068,47.72236819029802,10.318495169225155,47.72247590613461
10.318495169225155,47.72247590613461,10.318482816285293,47.72250952007525
10.318482816285293,47.72250952007525,10.318239993913306,47.723090871642576
10.315791889483908,47.72857139344271,10.315758451469613,47.72875281336783
10.315758451469613,47.72875281336783,10.315672820195923,47.729234099796315
10.311212324578259,47.72394161154871,10.312140350861581,47.72405490303267
10.312140350861581,47.72405490303267,10.313257574302623,47.72421470007108
10.322114027285302,47.7248145548414,10.321938286307487,47.72493643098776
10.321938286307487,47.72493643098776,10.321161738550918,47.72533570146855
10.321161738550918,47.72533570146855,10.321133697439167,47.72535006097372
10.321133697439167,47.72535006097372,10.321091825242565,47.725376456872795
10.321091825242565,47.725376456872795,10.320643337770157,47.72561304424971
10.320643337770157,47.72561304424971,10.319918685215576,47.72598750472506
10.319918685215576,47.72598750472506,10.319865135378171,47.7260215027123
10.319865135378171,47.7260215027123,10.319799293900779,47.726075707246224
10.319799293900779,47.726075707246224,10.31970108894693,47.72616852480371
10.31970108894693,47.72616852480371,10.319534585759513,47.72635030657824
10.319534585759513,47.72635030657824,10.319408800928052,47.72652334187981
10.319408800928052,47.72652334187981,10.319281288014622,47.726723030516595
10.319281288014622,47.726723030516595,10.318660356504825,47.727525127386166
10.318660356504825,47.727525127386166,10.318565377998251,47.72763500275585
10.318565377998251,47.72763500275585,10.318303539950461,47.72791820409164
10.318303539950461,47.72791820409164,10.318073317958046,47.728112053009276
10.318073317958046,47.728112053009276,10.317972768725419,47.72819679791642
10.317972768725419,47.72819679791642,10.31761527853867,47.7283996658561
10.31761527853867,47.7283996658561,10.317158211255869,47.728509198479244
10.317158211255869,47.728509198479244,10.31693225003208,47.728544364284126
10.31693225003208,47.728544364284126,10.316683313842795,47.72857808369527
10.316683313842795,47.72857808369527,10.316229264649799,47.728606417479774
10.316229264649799,47.728606417479774,10.3159868544255,47.7286186456644
10.309387644570819,47.7352812735769,10.309389750953997,47.735280169801506
10.3080086012406,47.73792076694461,10.30820848438188,47.73845601808869
10.30820848438188,47.73845601808869,10.308215557111467,47.73847744224389
10.320200942925423,47.71619657606016,10.320150656887703,47.71626436864558
10.320150656887703,47.71626436864558,10.320095572221499,47.716332216417655
10.322257867338402,47.724775826223905,10.322395361947063,47.72483938607999
10.322395361947063,47.72483938607999,10.322499683772447,47.72488839169958
10.322499683772447,47.72488839169958,10.323142274838295,47.72522929003874
10.323142274838295,47.72522929003874,10.323330065275698,47.7253567833245
10.317952538144466,47.724017532741016,10.317982411237857,47.72401763949796
10.317982411237857,47.72401763949796,10.318112984341447,47.72401856900546
10.318112984341447,47.72401856900546,10.318294047361867,47.724028096084616
10.318294047361867,47.724028096084616,10.318514884913547,47.72403905537513
10.318514884913547,47.72403905537513,10.318596054678359,47.72404802023765
10.318596054678359,47.72404802023765,10.318769755944729,47.72407229765429
10.318769755944729,47.72407229765429,10.318883083390931,47.72408206242725
10.318883083390931,47.72408206242725,10.319028116503938,47.72407472662242
10.319028116503938,47.72407472662242,10.319361200261705,47.724100140112334
10.319361200261705,47.724100140112334,10.319627002158189,47.72410680113259
10.319627002158189,47.72410680113259,10.319974444513472,47.72410937313424
10.319974444513472,47.72410937313424,10.320385795371516,47.724113278177896
10.320385795371516,47.724113278177896,10.320589138573828,47.72411264761361
10.320589138573828,47.72411264761361,10.320649639240106,47.72411105149356
10.320649639240106,47.72411105149356,10.320765629305395,47.72411007632463
10.320765629305395,47.72411007632463,10.320897600301711,47.724118814697846
10.320897600301711,47.724118814697846,10.3210092984028,47.72413795388773
10.3210092984028,47.72413795388773,10.321136980759338,47.724172205264296
10.321136980759338,47.724172205264296,10.32119802837104,47.72419750611664
10.32119802837104,47.72419750611664,10.321892384742277,47.7246138471903
10.321892384742277,47.7246138471903,10.32209559761908,47.72470283400133
10.310060295918506,47.72842336744175,10.31004810999315,47.72829375777903
10.31004810999315,47.72829375777903,10.310051830320397,47.72816027739482
10.310051830320397,47.72816027739482,10.310076481135448,47.72805310165314
10.310076481135448,47.72805310165314,10.31015469621905,47.72781115656738
10.31015469621905,47.72781115656738,10.310211561881111,47.72761129514349
10.310211561881111,47.72761129514349,10.310277496516592,47.72737425903343
10.312887194909786,47.73657674342561,10.312858963809441,47.73660509465568
10.312517355975539,47.73690957493327,10.312494190408973,47.73693251442432
10.312494190408973,47.73693251442432,10.312444921060818,47.73697293832615
10.31258458356225,47.736851309841825,10.312518135693772,47.7369087562104
10.313564061164593,47.73594121869798,10.312934914552054,47.736551633363376
10.311424801215,47.711889439963365,10.311384502462754,47.71202081944014
10.311384502462754,47.71202081944014,10.311343983884553,47.71217532591331
10.311343983884553,47.71217532591331,10.311337183725598,47.712302813335626
10.311337183725598,47.712302813335626,10.31133209659604,47.7123976189444
10.311821668301503,47.717900780043365,10.31175673217695,47.718538030464536
10.31175673217695,47.718538030464536,10.311729157894396,47.7188949305315
10.311729157894396,47.7188949305315,10.311719945021249,47.71903783174123
10.311719945021249,47.71903783174123,10.311674919474262,47.719560041809636
10.311674919474262,47.719560041809636,10.311613769376514,47.719992367671004
10.311613769376514,47.719992367671004,10.311609309096518,47.72001653289214
10.300655276160004,47.718107983722916,10.300384626938653,47.71798022270062
10.300384626938653,47.71798022270062,10.300224017734445,47.71792364679879
10.300224017734445,47.71792364679879,10.300190542575413,47.71791259886656
10.292601464284363,47.71588771986942,10.290797834914672,47.7151555345814
10.290797834914672,47.7151555345814,10.28918842588547,47.71441987916578
10.322236279375238,47.728111305396794,10.322397905683463,47.7284429027398
10.322397905683463,47.7284429027398,10.322569304500023,47.728760080635055
10.322569304500023,47.728760080635055,10.322605224034971,47.72885666331669
10.322605224034971,47.72885666331669,10.322703347241653,47.72908713662168
10.322703347241653,47.72908713662168,10.322825296935758,47.72951060872563
10.322825296935758,47.72951060872563,10.322960871539589,47.729982241972465
10.322960871539589,47.729982241972465,10.323007000374284,47.730134313437425
10.323007000374284,47.730134313437425,10.323299231693282,47.731140770839666
10.323347461050382,47.725395993255574,10.323281710170777,47.72561153011044
10.323281710170777,47.72561153011044,10.323137258266348,47.72578937373043
10.323137258266348,47.72578937373043,10.322986595304156,47.72597475698603
10.322986595304156,47.72597475698603,10.322823976070797,47.72616198746693
10.322823976070797,47.72616198746693,10.322663944582088,47.72634612861289
10.322663944582088,47.72634612861289,10.32239644359215,47.726631024298364
10.32239644359215,47.726631024298364,10.322180938487202,47.72691550015807
10.322180938487202,47.72691550015807,10.322079024995809,47.72709879078803
10.322079024995809,47.72709879078803,10.322008028260495,47.72728649397222
10.322008028260495,47.72728649397222,10.322001214798247,47.72739139732594
10.322001214798247,47.72739139732594,10.321996913741767,47.72745857077627
10.321996913741767,47.72745857077627,10.322035218765272,47.72763367732139
10.322035218765272,47.72763367732139,10.32223571421016,47.72811005221181
10.320125559410895,47.716400345095245,10.320197949920633,47.71642641577247
10.320197949920633,47.71642641577247,10.320325080969559,47.71643961941629
10.320330346297338,47.71605436055157,10.320243120355096,47.71617197649182
10.32043327453514,47.71574032055327,10.320418135828124,47.71584298037621
10.309207616968067,47.73540497836006,10.309135059726739,47.73543693866165
10.309233738816003,47.73539352301384,10.309209332358162,47.73540423896211
10.312990504270518,47.71017021761219,10.312931535331945,47.71019500668863
10.310458700373344,47.726650113178444,10.3104792859277,47.72657231670312
10.3104792859277,47.72657231670312,10.310579883023735,47.726260562335305
10.310579883023735,47.726260562335305,10.310802107420622,47.72533268602973
10.310277977900645,47.7273721840338,10.31035027047007,47.72707496971163
10.31035027047007,47.72707496971163,10.310403456224448,47.72686669222142
10.310403456224448,47.72686669222142,10.310429825365345,47.72675895688392
10.310429825365345,47.72675895688392,10.310457965905512,47.72665273093988
10.296353671802267,47.71718534728298,10.29629298057817,47.7171682172335
10.29629298057817,47.7171682172335,10.295884835076937,47.71703857973667
10.295884835076937,47.71703857973667,10.295587771872807,47.71694718709889
10.295587771872807,47.71694718709889,10.295292682352516,47.71685469166968
10.295292682352516,47.71685469166968,10.295130518617928,47.71680496455641
10.295130518617928,47.71680496455641,10.294909883639908,47.716730793121265
10.315486066833882,47.73019604012815,10.315360882116524,47.730822734760736
10.31564132653378,47.729408029167324,10.315624830411732,47.7295102537708
10.315624830411732,47.7295102537708,10.315603760723082,47.72961621992153
10.315603760723082,47.72961621992153,10.315496199220545,47.7301535441617
10.30893531894888,47.73552451670559,10.308875383703874,47.735554533293936
10.308875383703874,47.735554533293936,10.308597996865934,47.7356733190751
10.308597996865934,47.7356733190751,10.308386726019796,47.7357585982359
10.308386726019796,47.7357585982359,10.308149000435554,47.7358793600936
10.308149000435554,47.7358793600936,10.308093044981632,47.73592984593704
10.308093044981632,47.73592984593704,10.3080650718492,47.73596858553162
10.3080650718492,47.73596858553162,10.30795745263786,47.736123765062985
10.308193306116815,47.73863281833824,10.308138675315163,47.738672401711334
10.308138675315163,47.738672401711334,10.30806567179482,47.73873999776258
10.30806567179482,47.73873999776258,10.30791080759712,47.738920999600445
10.30791080759712,47.738920999600445,10.307568726648993,47.73954655748439
10.315812407852919,47.7241394516345,10.316458366103742,47.724097490476254
10.316458366103742,47.724097490476254,10.316801178761512,47.72407511119921
10.316801178761512,47.72407511119921,10.3177602265531,47.724021990990366
10.313261589495362,47.724215283964675,10.314025282275324,47.72433170065395
10.314025282275324,47.72433170065395,10.31420836602417,47.72434732957439
10.31420836602417,47.72434732957439,10.314383983287442,47.724336500095234
10.314383983287442,47.724336500095234,10.314534612214352,47.72432361718919
10.311122308645723,47.7236863816062,10.31110448497819,47.723821013047164
10.310230140826988,47.72939931285729,10.3101020123842,47.729177359624664
10.3101020123842,47.729177359624664,10.31006034780912,47.728425436351515
10.310701124581698,47.73273446895048,10.310780663371913,47.73248135120453
10.310780663371913,47.73248135120453,10.310838576554602,47.73213715246489
10.310838576554602,47.73213715246489,10.310851483558721,47.73200311729627
10.310851483558721,47.73200311729627,10.31087185666573,47.731789276046605
10.31087185666573,47.731789276046605,10.310895706874634,47.731405785938676
10.310895706874634,47.731405785938676,10.310895131139132,47.73138284804563
10.309730985765741,47.73500571077724,10.309993940791774,47.734598976595244
10.309993940791774,47.734598976595244,10.310034385489812,47.73453642984796
10.310034385489812,47.73453642984796,10.310137797920444,47.73433621722797
10.310137797920444,47.73433621722797,10.310206405087655,47.73416816426139
10.310206405087655,47.73416816426139,10.310285060224587,47.73398065118114
10.310285060224587,47.73398065118114,10.310625809733734,47.73295397648035
10.310625809733734,47.73295397648035,10.310700381016591,47.73273672690142
10.311011397935975,47.71432961484033,10.310985770462665,47.71441880648883
10.310985770462665,47.71441880648883,10.310973747403672,47.71450289386787
10.310973747403672,47.71450289386787,10.310974720912258,47.714589532105464
10.310974720912258,47.714589532105464,10.310968732034647,47.71474940246628
10.310968732034647,47.71474940246628,10.311000206518603,47.71489858721427
10.311000206518603,47.71489858721427,10.311073947494416,47.715127549867624
10.311073947494416,47.715127549867624,10.311178412975382,47.71528444845352
10.311178412975382,47.71528444845352,10.311194479435683,47.71530837910486
10.311194479435683,47.71530837910486,10.311550188873774,47.71582330990515
10.311550188873774,47.71582330990515,10.311660174004853,47.7159875231865
10.311660174004853,47.7159875231865,10.311763710162179,47.716128505644775
10.311763710162179,47.716128505644775,10.311903413707606,47.71631865265804
10.311903413707606,47.71631865265804,10.311933718049811,47.716362665580455
10.311933718049811,47.716362665580455,10.312000232083882,47.716494713360596
10.312000232083882,47.716494713360596,10.312074870384532,47.71665294193013
10.31135690844964,47.71362023440988,10.311305864650373,47.71372726245117
10.311305864650373,47.71372726245117,10.31120152726158,47.71390481286637
10.31120152726158,47.71390481286637,10.311106150139988,47.71411537290693
10.311106150139988,47.71411537290693,10.311027666298514,47.714308463946985
10.31135492097004,47.71253682491155,10.311355422272081,47.71254617695635
10.311355422272081,47.71254617695635,10.311358356287714,47.71256746835065
10.311358356287714,47.71256746835065,10.311382113239487,47.712733207336
10.311382113239487,47.712733207336,10.311423892524243,47.71292114499137
10.311423892524243,47.71292114499137,10.311438473331533,47.712986842664556
10.311438473331533,47.712986842664556,10.311457548886432,47.71321040138621
10.311457548886432,47.71321040138621,10.31143993430181,47.71336383625696
10.31143993430181,47.71336383625696,10.311405295267287,47.71351890536274
10.311405295267287,47.71351890536274,10.31135690844964,47.71362023440988
10.311359423686193,47.71251436877766,10.311359735392829,47.71251616478707
10.311344706019268,47.7124166402721,10.311353595832742,47.712494640093766
10.320681539788074,47.71647915659533,10.320813574178521,47.71649644227291
10.320813574178521,47.71649644227291,10.321040002534883,47.71652937704523
10.321040002534883,47.71652937704523,10.321142484081097,47.716543223497915
10.321142484081097,47.716543223497915,10.32129626449895,47.71656628678991
10.32129626449895,47.71656628678991,10.32140614959932,47.71659345455679
10.32140614959932,47.71659345455679,10.321460823632377,47.71664123335076
10.321460823632377,47.71664123335076,10.32152514723688,47.7167173342061
10.32152514723688,47.7167173342061,10.321560248480802,47.71678198442025
10.321560248480802,47.71678198442025,10.32157816664181,47.716900009876724
10.32157816664181,47.716900009876724,10.321602486973957,47.71727116126711
10.321602486973957,47.71727116126711,10.321594392019637,47.71773131488232
10.321594392019637,47.71773131488232,10.321584211524815,47.717819071256834
10.321584211524815,47.717819071256834,10.321545909107682,47.718081260035355
10.321545909107682,47.718081260035355,10.32143925900815,47.71843520427429
10.32143925900815,47.71843520427429,10.321344595179486,47.71873592301765
10.321344595179486,47.71873592301765,10.32133759185183,47.71879116051324
10.32133759185183,47.71879116051324,10.321256705479048,47.71943111952473
10.321256705479048,47.71943111952473,10.32122972278024,47.71964539917446
10.3113352519924,47.722623282298585,10.311322997968414,47.722676959521586
10.311322997968414,47.722676959521586,10.311296417575752,47.72280269324843
10.311566950908196,47.720012968055535,10.311571293712454,47.719989434028314
10.311571293712454,47.719989434028314,10.311632462224182,47.71955782780755
10.311632462224182,47.71955782780755,10.311677239661686,47.71903634042077
10.311677239661686,47.71903634042077,10.311686457167847,47.71889361911874
10.311686457167847,47.71889361911874,10.311714022709078,47.71853635924842
10.311714022709078,47.71853635924842,10.311779219170846,47.71789883594034
10.311779675574988,47.717895771452696,10.311904597465045,47.71729517618643
